User_ID,drugName,condition,review,rating,date,usefulCount,ratings_simplified
39280,Contrave,Weight Loss,"""Took my first dose today and within an hour I was sicker than I have ever been.  Terrible headache, nausea, flushing of skin.  I have never had an issue with my blood pressure but an hour after the dose my blood pressure was 192/92.  Scared me to death.  Fortunately within the hour it was close to normal.  I ended up in bed all day because the symptoms I was experiencing were so heinous and lasted for over 7 hours.  I could not open my eyes due to the least bit of light was excruciating.  I have never experienced a migraine before.  Also, I had previously taken Wellbutrin (Zyban) to quit smoking 12 years ago and never had any side effects so I had very high hopes for Contrave.  Also, I am not on any other prescription meds.""",1.0,"March 11, 2017",19,1
81852,Liraglutide,Weight Loss,"""saxenda is amazing ! I have experienced no side effects at all. I started out at 137 lbs. 12 days later, I weigh 128. 
couldn&#039;t be happier.""",10.0,"January 31, 2017",21,4
138728,Phentermine,Weight Loss,"""I have been on Adipex for one week, to lose the last 30 lbs. (I have lost 80 on my own-but plateaued forever!). In the past week I have lost 10 lbs. I am so excited to be closer to my goal. 

I never feel my heart racing or shaky and I am one of the rare people that it helps relax. I have adult ADD. The first few days on the medicines I took a nap - that never happens.""",10.0,"July 11, 2011",17,4
52191,Adipex-P,Weight Loss,"""I started Apidex on March 21st weighing 233lbs. Now on May 21st I weight 205lbs with very little excerise. Very happy with the outcome. Going to start working out, hopefully will get to my goal weight of 170.""",9.0,"May 21, 2012",29,4
52185,Adipex-P,Weight Loss,"""I started taking Adipex on June 18, 2012. It has worked wonders. The only side effect I have had is terrible dry mouth, but I drinks lots of water and chew gum to help with that. I skip one day a week of not taking the medicines, and to date I have lost 20 pounds. That&#039;s amazing 20 pounds in 25 days. I do exercise daily. I walk 3 miles everyday. I have lots of energy. When I first started taking the pills I was not hungry and had to remind myself to eat. I did have a little trouble sleeping. In all this has been a great experience and can&#039;t wait until I hit my goal weight.""",10.0,"July 14, 2012",45,4
5008,Belviq,Weight Loss,"""I used to be obese, fat whatever you want to call a person who was a compulsive eater. Eleven months later I am now on a blood pressure medicine but dropped three other medicines. Total weight loss fifty four pounds and I now control what I eat. Congratulate me as I made my goal and still use Belviq to help me keep the weight off forever.""",10.0,"May 10, 2014",94,4
54963,Bupropion / naltrexone,Weight Loss,"""I have been on this for 4 months initially for weight loss to reduce blood sugar. I have lost 40 pounds and 4 inches of waist.  The scale down program is amazing and frankly I would make any co pay to get this result rather than take diabetes meds. I am wearing clothing I haven&#039;t worn in over 10 years. My only side affect is constipation which is slowly subsiding and hot flashes/sweating so I walk around with hankies.  On the whole this drug is amazing. I am more active and focused and less moody too.""",9.0,"October 14, 2016",40,4
145823,Qsymia,Weight Loss,"""Hi, I&#039;m a 48 yr old woman who has struggled with a lower thyroid and metabolism.  I started at 199lbs and weigh 179lbs now (started 12/7 and last weighed in on 3/14).  I consider 20 lbs a success, especially considering there was a vacation and two holidays involved.  I had some side effects, mostly dry mouth and a mild headache.  My biggest issue was not having any appetite - I don&#039;t think it&#039;s healthy to not eat enough food, so I had to remind myself to eat.  I track my food intake on myfitnesspal which helps me eat enough calories during the day.  The cost is getting expensive, but I still have 40 lbs to lose, so I think I will stay on it for a few more months. I go back to the doctor after one more month for  re-check and we will see what he says.""",9.0,"March 18, 2014",66,4
145738,Qsymia,Weight Loss,"""I started Qysmia in October 2014 with the free two week starter pack lowest dosage and then moved to the next dosage level . It Immeadiately began to work. I did experience dry mouth, a very slight tingle in my fingers and confused thinking for the first month. Those side effects where all temporary and did pass. As for my appetite it has changed considerably. It is under control, I eat what I decide to eat! Im not hungry, not thinking about food &amp; not overeating. I am 53, had not been excercising and have lost 14lbs in 2 1/2 months. However I am starting my excercise program today because I do want the full benefit of both the weight loss and to be in good physical health. My goal is to reach 127lbs by May of this year, good luck to all!!""",10.0,"January 1, 2015",135,4
37981,Adipex-P,Weight Loss,"""Addition to my original post: Started on 1/19/2017 5&#039;4&quot; 18 yr. old female weighing 168 lbs. Always been a little overweight and decided to make a change. It is now 2/17/2017 and have lost 7 lbs. so I now weigh 161. I got those results with a semi-strict diet and working out frequently (about 5-6 days a week). I don&#039;t have a ton of weight to lose so it hasn&#039;t melted off as fast as others but it definitely works! Just have extreme dry mouth. I would recommend this to anyone serious about losing weight. Will update again in a month. ***3/17/17 *** now weigh 154.6, total weight loss of 14 lbs. in two months. This month will be my last month bc my body fat and bmi will most likely be back in normal range""",10.0,"March 17, 2017",50,4
52106,Adipex-P,Weight Loss,"""I have been on Adipex for about three months now, I started at 264 lbs and now I am down to 240 lbs. A total of 24 lbs. I love this medication. I have tried everything and nothing has really worked. I also found out I had a thyroid problem too. I have also lost about 10 inches total. I am hoping to be down to under 200lbs by the end of summer. I will re-post updates later.""",10.0,"May 12, 2011",15,4
54649,Bupropion / naltrexone,Weight Loss,"""I have been on Contrave for 3 weeks. I am 5&quot;5, at 155 pounds. I think I have only lost 2 pounds. I work out with a personal trainer 3x a week and usually take long walks for other days not with trainer. My doctor recommended this prescription for me because I sit at a desk 10 hours a day and am typically very hungry and unable to stop my snacking. So far, I still crave foods. Not sure when the &#039;appetite supressant&#039; part will kick in, because it still has not done that. I have not noticed much differences so I will give it a little more time (until I finish the entire bottle supply) before asking DR. to change me to something else.""",4.0,"May 4, 2017",7,2
52294,Adipex-P,Weight Loss,"""I have taken Adipex now for the second day.  I feel great and just for fun I decided to weigh myself and I lost 4 pounds the first day.  Granted all I did was pee, this was probably because of all the water I drank.  But, I stayed on my food plan and am doing great.  This pill is a great motivator for me.""",10.0,"March 13, 2009",60,4
4932,Belviq,Weight Loss,"""I&#039;ve used Belviq for 10 days. I was bummed at first because I actually seemed hungrier the first three days. Glad I stuck with it! I lost 5lbs so far. I do a crossfit and eat a well balanced diet. 

Belviq does not take your hunger completely away, just helps reduce the cravings I had when I was bored eating, stress eating, etc.

I was surprised my insurance covered my prescription as I have tried phentermine the past and they didn&#039;t.""",9.0,"June 21, 2014",61,4
76882,Lorcaserin,Weight Loss,"""I started this 3 weeks ago, haven&#039;t seen much weight loss yet, but I feel full all of the time looking at food makes me nauseous. I have noticed my blood sugar has decreased dramatically, I may have to come off some of my diabetic Meds which is a plus. I&#039;m giving my body time to loose the weight gradual weight loss is the best anyway.""",9.0,"September 11, 2015",37,4
185507,Saxenda,Weight Loss,"""Beginning week 6.  15 pounds down.  When I eat too much (more than 1/2 a regular meal), I feel very full and get indigestion.  I am trying to ensure I take at least 10,000 a day.

Been taking for 17 days...10 pounds lost. Controls hunger.  I try to eat 700-900 calories a day and work out 2X a week.  I have experienced throwing up, headaches, lightheaded, and constipation, but now, side effects are minimal.  Looking to lose 50 pounds by end of year.""",9.0,"May 1, 2017",16,4
39323,Contrave,Weight Loss,"""Weight: 205, height 5&#039;6&quot;, age 40, female. Insurance covered all but $30.00. I&#039;m on day two. Have noticed a slight difference in that I don&#039;t really think about food all day. I think about it when it&#039;s meal time or I feel hungry but I&#039;m not obsessing about when or what I&#039;m going to eat next. I have no side effects to report. No headache, no nausea, nothing. I sleep just fine as well. I am tired today but that&#039;s because my dog woke me up a million times to go outside to bark at the wind. :/ we will see how I hold up to adjusting my dose next week. I&#039;ll keep you posted!""",7.0,"February 6, 2017",35,3
164800,Phentermine / topiramate,Weight Loss,"""I had both knees replaced this year, one January and one in February. I weighed 300lbs in January and 312 in February and climbing. I rehabbed my knees, went back to work and still gained weight, up to 320! Went to my Dr after researching online the best diet pill. She was very reluctant to give me any diet pill. But did agree I needed something, so prescribed Qsymia. My insurance denied it until I first tried Phentermine. I took that for about 6 weeks lost 20 lbs, then my insurance let me take Qsymia. I&#039;ve been on it for about 2 1/2 months. Between both pills I&#039;m down 70lbs! I have changed how I eat totally though. I gave up diet coke, I only eat non processed fresh foods that I make, with the exception of lunches at work, low cal frozen m""",10.0,"December 3, 2016",57,4
52306,Adipex-P,Weight Loss,"""I started using Adipex March 08 weighing in at 332lbs. As of September 08 now 284lbs. Lost 48lbs in 6 months. At first had a little trouble going to sleep but that went away after a coule of weeks. I think that the pill is totally worth it. Now I have REALLY picked up my exercise routine and I am now very cautious about what I eat. Very little starch at all. Exercise consists of 3-4 miles on treadmill at 6-7 mph then 30-45 minutes in a sauna EVERY DAY. I would suggest taking the pill for 2-3 weeks then laying off for a week. This is what has worked for me.""",9.0,"September 15, 2008",126,4
39335,Contrave,Weight Loss,"""On my first week of Contrave. Experiencing some very minor nausea and a &quot;fuzzy&quot; feeling, periodically. Nothing too overwhelming at this point. I&#039;m hoping to lose weight for my sons wedding in April. I probably should have started this last year. But I&#039;m determined. My cravings during the day are way down but at night they seem to increase. I&#039;m hoping that as I incorporate my evening dose that will come to an end. Wish me luck!""",6.0,"January 29, 2017",25,2
54664,Bupropion / naltrexone,Weight Loss,"""The worst weight-loss drug on the market, I actually gained four pounds.""",2.0,"April 29, 2017",6,1
54364,Bupropion / naltrexone,Weight Loss,"""Hello you guys, the last time I shared my experience was 10/26/2017. I had lost 8lbs after being on them less than 2 weeks. I was doing great with minor side affects until I got to the last day of the 3rd week. OMG!!! I had the worse allergic reaction to this medication, even benadryl couldn&#039;t help. I began itching and broke out into hives and rashes all over my body! I took benadryl for 5 days, I took oatmeal baths, I even applied benadryl cream. The itching was so horrible, it felt as though my skin was on FIRE! I thought about going to the hospital, but I decided to stick it out until my doctor&#039;s appointment last Thursday, November 9, 2017. Contrave wasn&#039;t for me! I wouldn&#039;t DARE take it again!""",3.0,"November 15, 2017",1,1
138397,Phentermine,Weight Loss,"""I have been taking Adipex for about 5-6 years. All I can say is that some of you will feel bad or very bad after taking it but most important is to take vitamins and minerals along with Adipex. I had back pain, heart racing then even I felt like my heart stopped for 2 seconds, scary but I started to listen to my body. I drank lots of water, ate loads of spinach and leafy greens and vitamins, vitamins all the time. It is also strongly advisable not to eat any meat or heavy meals. Please remember that despite the fact that you got loads of energy, uyor bowels are sleeping, you can hardly feel any movement in your stomach. Phentermine is blocking the &quot;hunger centre&quot; in your brain. I hope it helps. I have reduced all side effects I&#039;ve had.""",10.0,"January 25, 2014",150,4
185366,Saxenda,Weight Loss,"""This is day 4 for me and I have to say I get full so fast and I have no cravings. My first day I felt a little nausea and very tired. Other then that so far so good!""",10.0,"August 28, 2017",2,4
145516,Qsymia,Weight Loss,"""I had a horrible side effects following 14 days on pill. It brought on anxiety and panic attacks as well as insomnia. I did lose weight (about 10 lbs) which continued even 2 months after (now 15 lbs). Two months later I am having horrible stomach issues (going to specialist to rule out IBS or something else).""",3.0,"November 9, 2016",15,1
145595,Qsymia,Weight Loss,"""Here&#039;s the deal.  Yes - I lost weight.  At first, it was great!  I exercise on top of it, so I noticed pretty quickly.  At the same time, I was eating ... just making better choices and not so ravenous.  The side effects started right away and were mild in the beginning - but then - 6 months into it - they were terrible ... I just recently stopped because I couldn&#039;t take it.  My insomnia was the worse ... I would wak up @ 300 and not be able to fall asleep again, and the depression!!!  OMG ... I didn&#039;t realize I was kind of getting more and more deep.  But I was also convinced that the medicine had to be taken - I HAD to keep losing weight!!  Dry mouth, heart palpitations (with chest pain)-would like this last year back!! It&#039;s not worth it!""",3.0,"March 21, 2016",23,1
38746,Contrave,Weight Loss,"""Hello you guys, the last time I shared my experience was 10/26/2017. I had lost 8lbs after being on them less than 2 weeks. I was doing great with minor side affects until I got to the last day of the 3rd week. OMG!!! I had the worse allergic reaction to this medication, even benadryl couldn&#039;t help. I began itching and broke out into hives and rashes all over my body! I took benadryl for 5 days, I took oatmeal baths, I even applied benadryl cream. The itching was so horrible, it felt as though my skin was on FIRE! I thought about going to the hospital, but I decided to stick it out until my doctor&#039;s appointment last Thursday, November 9, 2017. Contrave wasn&#039;t for me! I wouldn&#039;t DARE take it again!""",3.0,"November 15, 2017",1,1
128334,Phentermine,Weight Loss,"""I have been on 37.5 mg for 14 days and have lost 11 pounds. Only problem I have at all is dry mouth. Water doesn&#039;t help. Gum does but I get headaches if I chew gum too long. Overall though it&#039;s been awesome!""",9.0,"December 5, 2015",25,4
164750,Phentermine / topiramate,Weight Loss,"""I posted previously after 2 days on the component drugs that make up Qsymia.  I am 61 and had reported no side effects.  It has now been 6 weeks.  I have had side effects but only minor - some dry mouth, difficulty sleeping if I don&#039;t have a glass of wine before bed ;), some numbness a few times in my face and that&#039;s it.  I&#039;m down 14 pounds.  I have made a very conscious effort to take off weight and sometimes question whether the Rx works but I do know that I simply have no cravings.  I have no pull to buy junk food.  I have gone to a whole food diet, have had no sugar for 6 weeks, low carbs, just added a work out program 2 weeks ago and continue to drink 100 oz of water daily.  Because it has been fairly easy, I do credit the drug.  """,10.0,"April 16, 2017",32,4
39696,Contrave,Weight Loss,"""I have been taking contrave for almost one month and have lost about 12 pounds.  At first I felt a little weird on the medicine (light headed, loopy, ears ringing) but after about one week the symptoms went away and It does not feel like I am taking any medication.  Contrave has curbed my cravings significantly.  I have changed the way that I eat and am very mindful of my calorie intake and I can be that way since my cravings are gone.  I like this medication a lot and I plan on being on it until I can lose about 20 more lbs.  started at 163lbs and now I am 151lbs. I falready feel a difference in how my clothes fit! I recommend this medication.  A bit costly but worth it.""",9.0,"April 22, 2016",23,4
165230,Phentermine / topiramate,Weight Loss,"""I have been taking this medication for four months now, and started on the lowest dose and moved onto the middle dose.  So far, I am down 16 pounds (I&#039;m petite at 5&#039;1).  I hit my plateau the last month, so I just started the new dose of 15mg yesterday and will see if that helps. I&#039;ve also been counting calories/working out and I think you get the best results when also changing your lifestyle.  It&#039;s not a magic pill, but it helps. It certainly helps suppress your appetite and sugar cravings. After reading some of these posts, I feel pretty lucky as I haven&#039;t had severe side effects other than some tingling in my fingers, and a harder time falling asleep. But again, regular exercise will also help with that, or at least in my case.""",8.0,"August 3, 2013",50,3
139290,Phentermine,Weight Loss,"""I have been taking phentremine for 2 weeks now and in the first week I lost 9 1/2 lbs. I absolutely love this pill. It has helped me control my cravings, so that I don&#039;t feel hungry anymore. I am also on a diet plan, where I eat no bread, rice,crackers,potatoes,carrots,brown rice,tortillas, pita...etc. Basically anything that has a lot of starch. I have energy and feel really happy, I have been doing squats and lunges, although this week I have slacked, but I have been faithful to my diet.""",10.0,"April 10, 2008",31,4
138787,Phentermine,Weight Loss,"""I started Adipex 37.5 mg once daily on Jan 17 2011, and weighed in at 212. My third month I went in for my check up and gained 167. That&#039;s a total of 45lbs. I watched what I ate and exercised. YOU CAN NOT EAT WHAT YOU WANT AND DO NOTHING AND EXPECT THE WEIGHT JUST TO COME OFF. YOU WILL GAIN THE WEIGHT RIGHT BACK. This is intended to teach you how to watch what you eat and let your stomach shrink so you&#039;ll fill fuller with smaller meals. This has seriously saved my life and I&#039;m still going. My doctor put me on another 3 months since my resistance hadn&#039;t started yet. But you must diet and exercise or else you&#039;ll gain it all back. """,10.0,"March 14, 2011",28,4
139266,Phentermine,Weight Loss,"""Out of all the diet pills I have tried, phentermine has been the best yet. I have been on it for two weeks now and have lost 18 lbs.  I weighed in at 194 lbsmand now am 176 lbs.  I have energy now that can last me for days, I always feeling like running or doing something extremely active.  I&#039;ve noticed that I&#039;m not as hungry as I used to be. My goal is to lose 50 pounds before or by September of 2008.  I believe that I can reach this goal way before that time comes, if I keep it up.""",10.0,"May 31, 2008",26,4
38014,Adipex-P,Weight Loss,"""I been taking this medication and no work out and I&#039;m gaining weight I don&#039;t eat anything but healthy foods what do I need to do""",3.0,"October 29, 2016",10,1
165263,Phentermine / topiramate,Weight Loss,"""Qsymia has changed my life in a way I never thought it would. Not only am I losing weight- 9 lbs and I never lose- but I am missing the one craving that I have struggled with for years- alcohol. Wine doesn&#039;t even sound or taste good to me, so I am saving those calories and have more energy and the money I am saving on food and alcohol more than covers the cost of Qsymia. I&#039;m thirsty and was a bit tired mid afternoon in the beginning, but now I feel great. So glad I can lose weight without food that tastes like cardboard!""",10.0,"January 15, 2013",95,4
38031,Adipex-P,Weight Loss,"""I started adipex on 5-23-16 exactly 4 weeks ago from today. From the first day I took it I noticed a huge difference. I lost almost all appetite, and had to force myself to eat even though I wasn&#039;t hungry. The best thing about it is when I did eat I took the time to think about what I was putting in my body and made better and healthier choices. There are times when I wanted something I knew wasn&#039;t good for me, but my will power is stronger and I turned from it. I drink only water...It helps me stay full. I also have been working out 2-3 times a week. Only side affect I&#039;ve had was dry mouth the first week. I went to the doctor today and I&#039;ve lost 23lbs in 4 weeks. I recommend this to anyone struggling with weight loss.""",10.0,"June 21, 2016",140,4
52094,Adipex-P,Weight Loss,"""Starting Adipex tomorrow. Looking forward for some great results. I&#039;m 5&#039;3, 188lbs hoping to get to 125lbs by Christmas. Will follow up with updates.""",10.0,"June 7, 2013",35,4
145568,Qsymia,Weight Loss,"""I am a 57 year old female and about 30 pounds over weight. At first it was great.  Side effects were being tired and in a fog.  That got better over 5 or 6 days.  I had to use extream caution driving because I had trouble concentrating.  I lost 5 pounds in 10 days. On day 10 I broke out in hives and had a fever.  I stopped taking the medication.  I also have been taking blood pressure meds and primerin for hot flashes for over a year.  I stopped all meds and took benadryl for 5 days.  I have been in contact with my doctor and am hoping it was not due to qsymia because it was working.  Just not sure if it&#039;s safe for me.""",6.0,"July 14, 2016",16,2
128885,Phentermine,Weight Loss,"""Been on it for 20 days. No difference in hunger except for about 1 week. No weight loss!""",4.0,"June 20, 2014",49,2
128444,Phentermine,Weight Loss,"""Menopause was my downfall. Started using .10 back in 2011. I was 225 5&#039;9&quot;. Immediately helped to curb my appetite .  Along with exercise I got down to 162. Went from a size 16 to a 10. It was hard work and worth every bit of it. I fluctuate from 170-174. Still eating right and exercising and I feel fab.  You can&#039;t just take it and think the weight will magically come off.  Its not a diet, It&#039;s a lifestyle change.""",10.0,"October 3, 2015",25,4
39170,Contrave,Weight Loss,"""I have been on Contrave 3 weeks and the hunger is gone.  I am getting annoying headaches and wonder if those will stop eventually.  I used to drink wine with dinner and the craving for that has gone as well!  I have los 6 lbs. so far and feel quite well otherwise.  Will the headaches go away?""",5.0,"April 30, 2017",1,2
56905,Phentercot,Weight Loss,"""I was prescribed Phentermine by my psychiatrist because I gained 30 pounds on Saphris (which I use to help me sleep). I&#039;ve been on Phentermine for over 3 months now and I&#039;ve already lost the 30 pounds and then some, I&#039;ve gone down 2 pants sizes with the only side effect being occasional dizziness, which is a small price to pay! I highly recommend it for rapid weight loss!""",10.0,"March 11, 2016",28,4
145553,Qsymia,Weight Loss,"""I found the weight loss experience to be excellent.  HOWEVER, this Rx is so dangerous, that after 3 weeks I ended up with a first time ever serious gout episode with permanent tophi on my fingers, and also kidney stones.  Finally, after stopping, I continued some weight loss, but also became seriously depressed, and fatigued.... This is NOT a good idea unless you are already at risk for death from your obesity.""",3.0,"December 22, 2016",19,1
145657,Qsymia,Weight Loss,"""I started taking taking Q in February of 2015.  When my endocrinologist and I began my plan for this weight lost I was at 350lbs.  I followed all his recommendation and guidelines.  I even joined a gym and started working out 5 dayds a week for 2 hours a day.  Cut out the sweets, sugary drinks.  I admit it was hard but like he told me I could have them here and there as a reward for achieving goals I set and reached.  He was right.  I go back to see him this September 2015 and I can&#039;t wait to see his face when I weight in.  I got on my scale and it said I&#039;m now at 297.5lbs.    Not only am I&#039;m proud of the work but this medication does work.  I was really skeptical at first and wanted the weight lost surgery. But now I&#039;m so glad I didn&#039;t.""",9.0,"September 7, 2015",68,4
145879,Qsymia,Weight Loss,"""So far, so good.  Medication does cause dry mouth to some extent. At first, I was nervous about the phentermine, but I did not have any problems with it. No jitter or heart racing. Sleepy at first until your body adjusts to it.  Just finished the start dose and now on the 7.5 dose.  The only thing I have a small issue with is some minor tingling in my toes at times.  Did not notice this until I started taking the Qysmia.  Will discuss with my physician.""",9.0,"May 29, 2013",33,4
81989,Liraglutide,Weight Loss,"""Been on Saxenda 7 days I lost 8 lbs... No appetite.side effects headache and nausea but its minimal with motrine Im good.  Im happy my Ins.  Covers this i pay 30 bucks everytime. I love this!!! I excercise and drink lots of water.""",10.0,"October 12, 2016",17,4
76709,Lorcaserin,Weight Loss,"""I&#039;ve been taking Belviq 3 months. I&#039;ve gone from 182 to 171, but multiple health issues make me a slow loser. I&#039;m not following a formal diet, just eating less. I had a bad headache, fatigue, and a weird tingling sensation all over my torso for the first 2 days, then no more side effects. I started with 1 pill the 1st week, then 2 pills a day. It makes my appetite normal. I get hungry, I eat a reasonable portion, then feel full and lose interest in eating more. I think naturally thin people do that - get full. Not wanting to eat continuously or binge is a new experience for me. I love Belviq, but they&#039;ve just stopped the $75 coupon. Now, it&#039;s $200 off which makes it $100 a month for pills. I may switch back to one a day and hope it works.""",9.0,"October 11, 2016",27,4
145570,Qsymia,Weight Loss,"""Horrible! I ended up
Losing my hair and not losing weight after 3 months. Since then it&#039;s been really hard to get my hair back to normal growth and strength. I do have hypothyroid and wanted an aid to help me lose weight. I took my self off this pill immediately after noticing my hair loss. 
It&#039;s very expensive as well.""",1.0,"July 10, 2016",14,1
11981,Fastin,Weight Loss,"""I used Fastin for about a year and a half and it really did work with excerise and it helped my eating habits as well. I started at a 225lbs when I started Fastin and when I got off I was at 164lbs.""",8.0,"September 11, 2008",115,3
128893,Phentermine,Weight Loss,"""Needed to find a good appetite suppressant. Found phentermine.""",10.0,"June 10, 2014",15,4
39704,Contrave,Weight Loss,"""I&#039;m on week three and have lost 4 pounds so far. But unfortunately I&#039;m going to stop taking the medicine because my blood pressure is increasing severely. I&#039;m on blood pressure medicine already but its not working with me taking contrave.""",5.0,"April 18, 2016",9,2
165206,Phentermine / topiramate,Weight Loss,"""I have been taking this medicine for almost a month now. I have lost 11 lbs. The only side effect I have is the numbness/tingling in my feet. I started taking this medicine after my doctor and I saw no results when I changed my diet- I cut out soda, sweets, and fast food. Now I have continued my same diet and am seeing results! I also walk/jog 2-3 times a week for 20-30 mins.""",9.0,"October 2, 2013",61,4
145462,Qsymia,Weight Loss,"""I started my first dose at 37.5 mg today. I have felt 0 change is this normal?""",1.0,"April 5, 2017",5,1
138415,Phentermine,Weight Loss,"""I started phentermine on 3/1/14, my starting weight was 205lbs. I have been steadily going up due to medical issues. At first the side effects were foggy brain and the jitters.  Shortly after the first week had to have my gallbladder out so had to stop.  Started medicine again, with being on medicine for a total of two weeks I am now down to 193lbs, that is a loss of 12 pounds of just two weeks. Very excited and happy with so far.""",10.0,"March 12, 2014",15,4
128259,Phentermine,Weight Loss,"""I started adipex October 2015. The first month I lost 14 pounds . Then by December I has lost 22 . Haven&#039;t been weighed since I go in to clinic 3 weeks very excited ! adipex is amazing""",9.0,"January 31, 2016",15,4
185356,Saxenda,Weight Loss,"""Day 10 of Saxenda I cannot believe that my sugar cravings disappeared the first day. Nausea has been a big issue but I started adding slices of fresh ginger to my water and that has saved me. I&#039;m down 5 lbs. I split the 1.2 dose to .6 morning and afternoon. It&#039;s working I&#039;m thrilled. Insurance covered all but $200 a month, but the doc gave me a savings card that you can get online so next 10 months will be $30.""",10.0,"September 2, 2017",7,4
138774,Phentermine,Weight Loss,"""I have been on it for about 6 weeks and already lost 15 lbs.  I love it and am so happy with this pill.  The only side effect is dry mouth which isn&#039;t too bad because it makes you drink more water.  I have 4 children, go to school, and work full time and haven&#039;t had this energy since I was 18.  So far I am happy with the results.  My mood is more positive and my sex drive is through the roof.""",9.0,"May 4, 2011",14,4
165001,Phentermine / topiramate,Weight Loss,"""So far i am really liking this medication. i am only on the second refill of Q and i have already lost 16 lbs. the only real side effects i am having are tingling of the hands and feet from time to time and if i happen to wake up at night i have a harder time falling asleep. thats never been  problem before. ive always been great with sleep. i love that im not always hungry and needing to eat. i get full so quick and hardly eat.""",10.0,"August 11, 2015",21,4
128203,Phentermine,Weight Loss,"""I was on this medication about 2 yrs ago and taken off after 3 days (and 5 lb less) do to irregular heart beats, now this, was told by the blood drive when I went to go donate. Was told I couldn&#039;t donate that day,  next I was asked to go to the ER, but decided to go see my regular dr. Dr sent me to go getting an EKG and all was fine.  2 yrs later I asked my Dr again, now another family Dr to see if I could try it one more time. I&#039;ve been on this med for about 2 weeks now, lost 12 lb. I&#039;m shooting for 50 lb off at least, so I got quite a bit to go. I&#039;ve been monitoring my heart and blood pressure n I&#039;ve been OK. Side affects so far are dry mouth, insomnia, and constipation. I&#039;m 36yrs 5&#039;2 and weighted 219.5 when I started. I&#039;m so excited!!!!""",10.0,"March 19, 2016",25,4
178682,Victoza,Weight Loss,"""I stared taking the sister medicine of victoza which is saxenda OMG for the first week at 0.6 I was very nauseated, diarrhea, constpation and abd pain. I stopped taking then 3 weeks later she prescribed victoza the first week was fine no S&amp;S the second week everything hit me at once nausea, and pain, diarrhea, and constpation I stopped taking it. It has been 5 days and I&#039;m still ill the constpation is horrible along with still being nauseated. When will this go away and oh the belching will not let me sleep! I will not recommend this medication to anyone. I will never take it again!""",1.0,"October 3, 2016",30,1
138907,Phentermine,Weight Loss,"""I have been taking phentermine since April 13, 2010 under my doctor&#039;s care.  I am 5&#039; and 150 lbs.  That is a lot of weight for my small frame and my joints were constantly hurting.   Eleven days later when I returned to my doctor, I had lost 5 lbs and I feel great.  Already, my clothes are looser.   I have been doing some exercise when I get the time, usually 2-3 times a week.  I also have been eating 5 times a day.  For every carb, I eat two proteins, and I drink lots of water.  The only side effects I have is dizziness if I don&#039;t eat regularly.  I can&#039;t tell if I have sleeplessness because I don&#039;t sleep very well anyway.  I&#039;m very excited about my weight loss and hope when I lose the 25 lbs I will be able maintain it.""",9.0,"April 26, 2010",3,4
54439,Bupropion / naltrexone,Weight Loss,"""I too had some nausea the first few days I was taking this but found some Dramamine with ginger and that helped a lot. I don&#039;t have nausea anymore and I definitely am not eating as much. I don&#039;t have the trigger in my brain that says you are full, stop eating. Contrave helps me to eat like a normal person. I can tell it does something because I used to drink a lot of coffee and now I can only drink two cups, sometimes I can&#039;t even finish the second cup. I like this and I am going to lose my excess weight and never be this big again. I feel like I can do it with Contrave.""",8.0,"August 20, 2017",21,3
165198,Phentermine / topiramate,Weight Loss,"""1 week so far, lost 7.8 lbs! I love this, for those of you who used FENphen back when , this is the next great thing!""",9.0,"November 11, 2013",99,4
76961,Lorcaserin,Weight Loss,"""I started taking Belviq a week ago and I&#039;ve already lost 6 pounds. The first day I took it I noticed a difference, my appetite had decreased. I&#039;m no longer craving sweets. I haven&#039;t started to excerise yet but plan to start soon. I&#039;m excited about my Belviq journey.""",10.0,"May 14, 2015",24,4
128449,Phentermine,Weight Loss,"""I just started to take the pill today, I am 42 yrs old and am 4ft 9.5 I stopped smoking and with that I put on 25 pds  TERRIBLE!! When taking the pill I felt the headache, a little jitter, but definitely not hungry at all more thirsty than ever.  I hope to see results really soon.  Will keep posting results very excited!""",7.0,"October 1, 2015",4,3
39418,Contrave,Weight Loss,"""Was okay when I was titrating  the meds up for the first 4 weeks but then had debilitating nausea. I couldn&#039;t drive because it caused motion sickness so bad, it would have not been safe for me to be driving from the constant dry heaves and dizziness. I tried for another 4 weeks but got to a point I couldn&#039;t even work or be functional at home. The day I stopped, the nausea quieted down quite a bit and by the second day 90 percent better. I felt like I was going to die while on it.""",1.0,"November 17, 2016",25,1
38984,Contrave,Weight Loss,"""I&#039;ve been using Contrave for over a month.  I&#039;ve lost 2 pounds and the ONLY side effect is dry mouth - nothing else.  I&#039;m hopeful.""",5.0,"November 18, 2017",1,2
39225,Contrave,Weight Loss,"""I&#039;m on week 2, taking 1 pill in am and 1 in pm. I haven&#039;t noticed any weight loss at all. My biggest frustration at the moment is constipation. After reading other comments, I started taking stool softeners every day. Still no success. And like a previous member commented, ALL MY JEANS are tight.  Maybe if my food was actually able to leave my body, I&#039;d have success. But one bowel movement per week is not normal. At least for me. """,3.0,"April 7, 2017",4,1
